,station_name,timestamp,lat,lon,particulate_microcystin,dissolved_microcystin,extracted_phycocyanin,extracted_chla,turbidity,tss,vss,cdom,date
873,WE13,2017-07-17 09:35:00,41.7441,-83.1337,0.01,0.01,0.036,3.16,2.69,2.9,0.79,0.299,7/17/2017
874,WE13,2017-07-17 00:00:00,41.741,-83.136,0.01,0.01,0.036,3.46,,,,,7/17/2017
875,WE15,2017-07-17 10:25:00,41.6187,-83.0105,0.01,0.01,0.036,2.82,1.44,1.52,0.51,0.402,7/17/2017
876,WE2,2017-07-24 12:23:00,41.7651,-83.3308,0.56,0.1,3.85,37.57,4.56,4.32,0.94,2.162,7/24/2017
877,WE2,2017-07-24 00:00:00,41.762,-83.33,0.32,0.1,6.57,36.39,,,,,7/24/2017
878,WE4,2017-07-24 09:07:00,41.8295,-83.1965,0.62,0.11,4.9,16.71,1.59,2.95,1.64,0.927,7/24/2017
879,WE6,2017-07-24 11:21:00,41.7072,-83.386,0.01,0.1,0.16,6.27,8.19,9.96,6.57,4.763,7/24/2017
880,WE8,2017-07-24 08:15:00,41.8339,-83.3583,0.51,0.14,5.97,35.41,4.54,4.56,1.58,2.921,7/24/2017
881,WE8,2017-07-24 00:00:00,41.834,-83.364,0.2,0.1,5.26,31.5,,,,,7/24/2017
882,WE9,2017-07-24 11:47:00,41.7187,-83.4236,0.01,0.01,0.51,15.31,69.8,71.36,7.18,4.97,7/24/2017
883,WE12,2017-07-24 10:38:00,41.705,-83.2533,0.12,0.01,1.68,10.13,2.73,3.96,2.02,0.596,7/24/2017
884,WE12,2017-07-24 00:00:00,41.703,-83.254,0.12,0.01,1.7,9.5,,,,,7/24/2017
885,WE13,2017-07-24 09:57:00,41.741,-83.136,0.27,0.1,2.87,8.12,1.56,2.63,1.69,0.582,7/24/2017
886,WE13,2017-07-24 00:00:00,41.741,-83.136,0.14,0.1,1.66,8.09,,,,,7/24/2017
887,WE2,2017-07-31 14:11:00,41.7615,-83.3305,1.8,0.01,8.31,20.09,9.81,10.0,3.37,0.833,7/31/2017
888,WE2,2017-07-31 00:00:00,41.762,-83.33,0.01,0.1,1.04,24.6,,,,,7/31/2017
889,WE4,2017-07-31 09:16:00,41.8283,-83.1926,0.89,0.17,7.16,15.58,4.14,3.16,1.1,0.86,7/31/2017
890,WE6,2017-07-31 12:55:00,41.7046,-83.3854,1.68,0.01,0.83,22.27,52.8,41.13,3.64,2.97,7/31/2017
891,WE8,2017-07-31 08:23:00,41.8343,-83.3589,2.72,0.53,26.37,51.92,10.7,10.0,3.91,2.729,7/31/2017
892,WE8,2017-07-31 00:00:00,41.834,-83.364,1.21,0.28,15.78,38.72,,,,,7/31/2017
893,WE9,2017-07-31 13:15:00,41.7178,-83.4261,0.01,0.01,1.1,31.35,33.7,24.93,3.17,3.705,7/31/2017
894,WE12,2017-07-31 11:53:00,41.7038,-83.2547,0.47,0.01,2.29,12.21,18.5,16.4,3.64,0.417,7/31/2017
895,WE12,2017-07-31 00:00:00,41.703,-83.254,0.25,0.1,1.21,15.44,,,,,7/31/2017
896,WE13,2017-07-31 10:04:00,41.745,-83.137,0.39,0.01,2.04,14.52,7.18,7.92,2.42,0.377,7/31/2017
897,WE13,2017-07-31 00:00:00,41.741,-83.136,0.2,0.01,0.6,9.27,,,,,7/31/2017
898,WE15,2017-07-31 10:52:00,41.6177,-83.0126,2.75,0.01,10.13,32.5,13.8,13.88,4.58,0.569,7/31/2017
899,WE15,2017-07-31 00:00:00,,,13.5,0.1,113.37,137.94,,,,,7/31/2017
900,2017.1,2017-07-31 12:20:00,41.71,-83.272,61.1,0.95,219.99,358.14,,,,,7/31/2017
901,WE2,2017-08-07 13:19:00,41.7633,-83.3303,6.53,0.19,11.26,21.52,6.03,5.36,1.66,1.071,8/7/2017
902,WE2,2017-08-07 00:00:00,41.762,-83.33,1.19,0.18,1.09,8.71,,,,,8/7/2017
903,WE4,2017-08-07 09:00:00,41.8267,-83.1957,0.89,0.4,3.19,7.33,2.67,2.2,0.1,0.864,8/7/2017
904,WE6,2017-08-07 12:21:00,41.7054,-83.3857,5.12,0.24,25.1,39.98,9.93,9.56,5.74,2.656,8/7/2017
905,WE6,2017-08-07 00:00:00,41.705,-83.385,20.17,0.47,282.01,382.22,,,,,8/7/2017
906,WE8,2017-08-07 08:15:00,41.8336,-83.361,1.35,0.21,9.47,23.1,3.89,4.28,2.06,1.181,8/7/2017
907,WE8,2017-08-07 00:00:00,41.834,-83.364,1.01,0.14,4.66,22.04,,,,,8/7/2017
908,WE9,2017-08-07 12:46:00,41.7178,-83.4227,0.58,0.01,4.71,15.97,13.0,10.88,3.74,3.232,8/7/2017
909,WE12,2017-08-07 11:35:00,41.7029,-83.2539,0.5,0.01,2.46,16.17,2.54,3.88,1.54,0.449,8/7/2017
910,WE12,2017-08-07 00:00:00,41.703,-83.254,0.22,0.01,2.81,16.7,,,,,8/7/2017
911,WE13,2017-08-07 09:44:00,41.7442,-83.137,0.72,0.23,1.24,10.32,3.83,3.72,0.74,0.502,8/7/2017
912,WE13,2017-08-07 00:00:00,41.741,-83.136,0.37,0.21,2.93,8.24,,,,,8/7/2017
913,WE15,2017-08-07 10:40:00,41.6185,-83.013,0.94,0.15,4.22,16.1,4.28,3.72,1.38,0.858,8/7/2017
914,2017.2,2017-08-07 13:42:00,41.7706,-83.3365,109.18,0.47,268.47,222.71,,,,,8/7/2017
915,WE2,2017-08-14 13:13:00,41.7626,-83.329,4.0,0.14,23.17,27.06,5.63,5.52,4.1,0.854,8/14/2017
916,WE2,2017-08-14 00:00:00,41.762,-83.33,0.79,0.24,4.68,22.7,,,,,8/14/2017
917,WE4,2017-08-14 08:56:00,41.8262,-83.1941,3.7,0.37,19.25,30.56,4.35,6.4,2.86,1.3,8/14/2017
918,WE6,2017-08-14 12:19:00,41.7053,-83.3845,288.64,0.59,453.48,531.7,107.0,67.88,62.78,3.124,8/14/2017
919,WE6,2017-08-14 00:00:00,41.705,-83.385,21.63,1.13,,,,,,,8/14/2017
920,WE8,2017-08-14 08:14:00,41.8331,-83.3568,3.36,0.44,9.55,38.02,6.85,6.36,4.42,1.657,8/14/2017
921,WE8,2017-08-14 00:00:00,41.834,-83.364,5.22,0.54,8.21,34.45,,,,,8/14/2017
922,WE9,2017-08-14 12:43:00,41.7177,-83.4225,1.35,0.17,7.22,35.12,18.8,18.4,3.7,3.055,8/14/2017
923,WE12,2017-08-14 11:22:00,41.7028,-83.2548,1.2,0.01,3.96,15.05,6.28,5.32,1.58,0.562,8/14/2017
924,WE12,2017-08-14 00:00:00,41.703,-83.254,0.19,0.01,1.79,22.37,,,,,8/14/2017
925,WE13,2017-08-14 09:36:00,41.7406,-83.1362,0.32,0.13,2.37,12.39,2.63,3.32,0.54,0.646,8/14/2017
926,WE13,2017-08-14 00:00:00,41.741,-83.136,0.39,0.16,2.73,11.89,,,,,8/14/2017
927,WE15,2017-08-14 10:25:00,41.6158,-83.0119,2.41,0.01,4.75,17.16,2.93,4.68,2.58,0.721,8/14/2017
928,WE2,2017-08-21 13:13:00,41.7624,-83.3295,6.84,0.29,61.07,111.87,12.3,17.9,10.06,1.343,8/21/2017
929,WE2,2017-08-21 00:00:00,41.762,-83.33,1.91,0.31,14.75,39.29,,,,,8/21/2017
930,WE4,2017-08-21 08:59:00,41.8265,-83.1978,6.61,0.31,37.4,54.72,9.51,8.4,3.76,1.626,8/21/2017
931,WE6,2017-08-21 12:20:00,41.7044,-83.3848,7.75,0.54,91.0,110.88,35.0,23.2,12.26,2.203,8/21/2017
932,WE8,2017-08-21 08:14:00,41.8337,-83.3583,2.74,0.29,22.88,31.45,7.39,11.3,5.53,1.656,8/21/2017
933,WE8,2017-08-21 00:00:00,41.834,-83.364,3.73,0.28,20.42,30.89,,,,,8/21/2017
934,WE9,2017-08-21 12:42:00,41.7171,-83.4234,8.05,0.4,84.06,120.78,23.1,26.9,12.76,2.45,8/21/2017
935,WE12,2017-08-21 11:33:00,41.7034,-83.2533,1.2,0.13,14.49,22.04,7.61,5.92,2.98,0.487,8/21/2017
936,WE12,2017-08-21 00:00:00,41.703,-83.254,1.12,0.15,6.67,18.48,,,,,8/21/2017
937,WE13,2017-08-21 09:40:00,41.7435,-83.1359,1.96,0.21,8.59,15.91,3.95,4.16,2.06,0.741,8/21/2017
938,WE13,2017-08-21 00:00:00,41.741,-83.136,0.7,0.31,1.07,20.59,,,,,8/21/2017
939,WE15,2017-08-21 10:32:00,41.6169,-83.0131,1.25,0.15,6.92,16.24,4.44,5.28,2.46,0.697,8/21/2017
940,WE2,2017-08-28 13:31:00,41.764,-83.3296,8.5,0.35,31.02,73.33,15.8,17.0,9.18,,8/28/2017
941,WE2,2017-08-28 00:00:00,41.762,-83.33,9.9,0.48,24.35,75.09,,,,,8/28/2017
942,WE4,2017-08-28 09:00:00,41.8266,-83.1941,0.92,0.22,6.27,12.97,3.56,22.25,1.28,0.344,8/28/2017
943,WE6,2017-08-28 12:41:00,41.7049,-83.3857,16.04,0.4,31.65,116.0,30.8,25.6,12.03,1.644,8/28/2017
944,WE8,2017-08-28 08:16:00,41.8343,-83.3583,13.4,0.63,37.61,113.49,14.9,28.6,12.58,1.372,8/28/2017
945,WE8,2017-08-28 00:00:00,41.834,-83.364,16.6,0.76,36.92,113.99,,,,,8/28/2017
946,WE9,2017-08-28 13:02:00,41.718,-83.4232,12.19,0.46,31.73,92.55,23.8,26.05,13.58,1.552,8/28/2017
947,WE12,2017-08-28 11:42:00,41.7012,-83.2464,2.22,0.15,30.39,45.37,10.0,11.15,5.68,0.653,8/28/2017
948,WE12,2017-08-28 00:00:00,41.703,-83.254,2.67,0.16,10.52,28.84,,,,,8/28/2017
949,WE13,2017-08-28 09:57:00,41.7428,-83.135,2.25,0.17,12.65,22.55,6.23,6.1,3.03,1.121,8/28/2017
950,WE13,2017-08-28 00:00:00,41.741,-83.136,2.38,0.32,9.25,18.36,,,,,8/28/2017
951,WE15,2017-08-28 10:45:00,41.6171,-83.012,1.81,0.15,7.88,18.89,9.27,8.3,3.58,0.634,8/28/2017
952,WE2,2017-09-05 13:25:00,41.7637,-83.3352,3.86,0.23,36.75,46.9,51.9,46.44,9.42,0.987,9/5/2017
953,WE2,2017-09-05 00:00:00,41.762,-83.33,4.63,0.25,33.9,44.29,,,,,9/5/2017
954,WE4,2017-09-05 08:52:00,41.826,-83.1951,0.6,0.01,3.47,8.88,5.52,7.42,2.13,0.267,9/5/2017
955,WE6,2017-09-05 12:35:00,41.7068,-83.388,5.56,0.36,26.37,66.56,51.7,45.5,13.98,1.665,9/5/2017
956,WE8,2017-09-05 08:11:00,41.8333,-83.3624,0.3,0.01,1.93,5.56,3.01,3.88,1.71,0.274,9/5/2017
957,WE8,2017-09-05 00:00:00,41.834,-83.364,0.38,0.01,4.56,5.17,,,,,9/5/2017
958,WE9,2017-09-05 12:56:00,41.7178,-83.424,3.31,0.26,25.66,45.6,67.6,66.5,14.46,1.326,9/5/2017
959,WE12,2017-09-05 11:38:00,41.7038,-83.254,5.33,0.21,12.51,41.23,36.0,31.04,7.5,0.795,9/5/2017
960,WE12,2017-09-05 00:00:00,41.703,-83.254,4.4,0.2,12.44,38.72,,,,,9/5/2017
961,WE13,2017-09-05 09:44:00,41.7434,-83.138,5.68,0.24,32.36,39.43,42.2,40.52,7.94,1.138,9/5/2017
962,WE13,2017-09-05 00:00:00,41.741,-83.136,6.3,0.24,11.98,36.62,,,,,9/5/2017
963,WE15,2017-09-05 10:30:00,41.6177,-83.0128,8.57,0.01,28.56,28.04,17.8,19.8,5.34,0.6,9/5/2017
964,WE2,2017-09-11 13:07:00,41.7628,-83.3289,0.62,0.1,22.08,29.32,11.2,25.2,7.36,0.391,9/11/2017
965,WE2,2017-09-11 00:00:00,41.762,-83.33,1.95,0.14,8.18,27.89,,,,,9/11/2017
966,WE4,2017-09-11 08:53:00,41.8263,-83.1934,0.01,0.01,0.38,3.97,2.11,2.85,0.78,0.19,9/11/2017
967,WE6,2017-09-11 12:19:00,41.7059,-83.3851,0.72,0.29,65.88,61.91,52.2,49.0,9.26,0.875,9/11/2017
968,WE8,2017-09-11 08:12:00,41.833,-83.3572,1.7,0.13,14.87,29.45,9.71,11.25,4.68,0.489,9/11/2017
969,WE8,2017-09-11 00:00:00,41.834,-83.364,3.25,0.16,13.29,31.22,,,,,9/11/2017
970,WE9,2017-09-11 12:38:00,41.718,-83.4228,1.86,0.31,125.4,87.83,69.4,69.4,15.46,1.595,9/11/2017
971,WE12,2017-09-11 11:21:00,41.7032,-83.254,6.21,0.49,536.18,180.38,75.4,61.0,25.96,1.322,9/11/2017
972,WE12,2017-09-11 00:00:00,41.703,-83.254,5.96,0.29,28.2,42.25,,,,,9/11/2017
973,WE12,2017-09-11 00:00:00,41.703,-83.254,32.33,0.26,9829.75,1979.25,,,,,9/11/2017
974,WE13,2017-09-11 09:34:00,41.7432,-83.1352,1.27,0.14,25.37,33.49,23.1,17.8,6.46,0.808,9/11/2017
975,WE13,2017-09-11 00:00:00,41.741,-83.136,1.55,0.16,19.36,26.33,,,,,9/11/2017
976,WE15,2017-09-11 10:21:00,41.6254,-83.0199,6.14,0.01,538.38,166.81,31.0,32.0,23.26,0.829,9/11/2017
977,WE15,2017-09-11 00:00:00,,,13.25,0.1,2272.89,460.2,,,,,9/11/2017
978,WE2,2017-09-18 13:03:00,41.7622,-83.3299,0.3,0.18,68.73,35.15,16.7,12.25,5.58,0.703,9/18/2017
979,WE2,2017-09-18 00:00:00,41.762,-83.33,0.35,0.17,14.77,25.48,,,,,9/18/2017
980,WE2,2017-09-18 00:00:00,41.762,-83.33,13.26,0.22,4179.01,1647.73,,,,,9/18/2017
981,WE4,2017-09-18 08:40:00,41.8258,-83.1952,0.25,0.23,4.75,9.62,1.69,3.05,1.78,0.229,9/18/2017
982,WE6,2017-09-18 12:12:00,41.7054,-83.3859,0.76,0.18,19.25,33.54,12.3,13.0,5.13,1.025,9/18/2017
983,WE8,2017-09-18 08:10:00,41.8331,-83.359,0.86,,48.89,34.81,11.3,7.5,4.78,0.448,9/18/2017
984,WE8,2017-09-18 00:00:00,41.834,-83.364,0.51,,14.8,16.35,,,,,9/18/2017
985,WE9,2017-09-18 12:30:00,41.7175,-83.4236,0.58,0.17,43.33,89.16,32.7,34.35,17.18,1.548,9/18/2017
986,WE9,2017-09-18 00:00:00,41.718,-83.424,8.97,0.17,1192.71,614.23,,,,,9/18/2017
987,WE12,2017-09-18 11:24:00,41.703,-83.2539,0.41,0.14,6.5,17.74,8.34,7.35,3.63,0.775,9/18/2017
988,WE12,2017-09-18 00:00:00,41.703,-83.254,0.23,0.16,1.79,13.52,,,,,9/18/2017
989,WE13,2017-09-18 09:35:00,41.7423,-83.1364,0.55,,109.0,53.09,16.3,9.85,7.23,0.552,9/18/2017
990,WE13,2017-09-18 00:00:00,41.741,-83.136,0.37,0.1,8.51,14.53,,,,,9/18/2017
991,WE15,2017-09-18 10:25:00,41.6173,-83.0122,0.32,0.11,7.73,16.8,6.02,5.35,2.88,0.659,9/18/2017
992,2017.3,2017-09-18 13:33:00,41.8151,-83.3895,44.89,0.12,35696.32,13695.32,,,,,9/18/2017
993,WE2,2017-09-25 14:03:00,41.7625,-83.3292,0.73,0.13,83.29,42.27,12.3,13.35,7.43,0.722,9/25/2017
994,WE2,2017-09-25 00:00:00,41.762,-83.33,0.46,0.19,23.5,19.63,,,,,9/25/2017
995,WE4,2017-09-25 09:49:00,41.8258,-83.1951,0.11,0.01,84.72,34.58,6.27,8.7,7.33,0.165,9/25/2017
996,WE4,2017-09-25 00:00:00,41.827,-83.193,3.12,0.01,1646.73,716.63,,,,,9/25/2017
997,WE6,2017-09-25 13:14:00,41.7051,-83.3857,1.1,0.31,24.41,23.99,11.1,10.6,4.18,1.02,9/25/2017
998,WE8,2017-09-25 09:00:00,41.8338,-83.3588,2.53,0.01,51.52,31.37,8.04,6.52,5.26,0.34,9/25/2017
999,WE8,2017-09-25 00:00:00,41.834,-83.364,0.87,0.01,17.79,19.13,,,,,9/25/2017
1000,WE8,2017-09-25 00:00:00,41.834,-83.364,10.04,0.16,792.81,260.65,,,,,9/25/2017
1001,WE9,2017-09-25 13:32:00,41.7179,-83.4234,2.98,0.36,170.39,183.42,55.7,35.45,24.88,1.611,9/25/2017
1002,WE9,2017-09-25 00:00:00,41.718,-83.424,8.98,0.39,591.66,544.05,,,,,9/25/2017
1003,WE12,2017-09-25 12:16:00,41.7035,-83.2538,0.41,0.01,9.99,9.62,5.14,3.6,1.82,0.684,9/25/2017
1004,WE12,2017-09-25 00:00:00,41.703,-83.254,0.26,0.21,4.46,7.74,,,,,9/25/2017
1005,WE13,2017-09-25 10:30:00,41.742,-83.1363,0.73,0.01,13.97,16.7,4.94,5.0,3.94,0.384,9/25/2017
1006,WE13,2017-09-25 00:00:00,41.741,-83.136,0.01,0.01,2.8,4.5,,,,,9/25/2017
1007,WE15,2017-09-25 11:14:00,41.6174,-83.0119,0.31,0.01,3.8,8.16,3.29,2.93,2.39,0.546,9/25/2017
1008,WE2,2017-10-02 13:54:00,41.7622,-83.3292,0.4,0.01,36.16,22.82,7.1,5.52,3.66,0.243,10/2/2017
1009,WE2,2017-10-02 00:00:00,41.762,-83.33,0.31,0.01,3.31,12.35,,,,,10/2/2017
1010,WE4,2017-10-02 09:28:00,41.8259,-83.1938,0.1,0.01,0.22,1.89,3.3,3.85,0.67,0.138,10/2/2017
1011,WE6,2017-10-02 13:00:00,41.7048,-83.3858,1.51,0.01,10.26,54.44,34.5,33.08,10.26,1.259,10/2/2017
1012,WE8,2017-10-02 08:40:00,41.8333,-83.3582,0.89,0.01,14.28,35.67,15.3,16.0,6.14,0.487,10/2/2017
1013,WE8,2017-10-02 00:00:00,41.834,-83.364,0.78,0.1,18.08,33.57,,,,,10/2/2017
1014,WE9,2017-10-02 13:21:00,41.7176,-83.4232,0.82,0.27,27.47,70.2,39.6,38.0,10.86,1.544,10/2/2017
1015,WE9,2017-10-02 00:00:00,41.718,-83.424,1.7,0.28,2405.82,1345.5,,,,,10/2/2017
1016,WE12,2017-10-02 12:05:00,41.7037,-83.255,1.17,0.38,11.82,20.28,14.2,11.32,4.82,0.714,10/2/2017
1017,WE12,2017-10-02 00:00:00,41.703,-83.254,0.76,0.36,9.65,17.75,,,,,10/2/2017
1018,WE13,2017-10-02 10:17:00,41.7408,-83.1361,0.13,0.01,9.88,7.22,3.5,4.56,1.59,0.208,10/2/2017
1019,WE13,2017-10-02 00:00:00,41.741,-83.136,0.17,0.01,10.71,7.51,,,,,10/2/2017
1020,WE15,2017-10-02 11:05:00,41.6167,-83.0116,0.59,0.01,7.77,12.38,12.8,13.32,2.67,0.41,10/2/2017
1021,WE2,2017-10-10 12:29:00,41.7628,-83.3305,0.45,0.01,16.78,27.67,18.5,19.73,3.37,0.875,10/10/2017
1022,WE2,2017-10-10 00:00:00,41.762,-83.33,0.56,0.01,12.89,27.98,,,,,10/10/2017
1023,WE4,2017-10-10 08:44:00,41.8285,-83.1947,0.01,0.01,0.42,5.11,2.56,4.16,0.06,0.224,10/10/2017
1024,WE6,2017-10-10 11:43:00,41.7054,-83.3856,0.56,0.21,26.14,40.9,23.2,23.07,9.31,1.091,10/10/2017
1025,WE8,2017-10-10 08:08:00,41.8343,-83.3584,0.51,0.15,11.55,31.14,15.9,16.2,5.97,0.729,10/10/2017
1026,WE8,2017-10-10 00:00:00,41.834,-83.364,0.52,0.11,12.79,30.42,,,,,10/10/2017
1027,WE9,2017-10-10 11:59:00,41.718,-83.4228,0.56,0.21,23.63,41.19,50.1,50.13,8.24,1.191,10/10/2017
1028,WE12,2017-10-10 11:01:00,41.7038,-83.2539,1.02,0.11,10.48,17.4,11.3,10.56,2.62,0.583,10/10/2017
1029,WE12,2017-10-10 00:00:00,41.703,-83.254,0.27,0.01,11.88,16.71,,,,,10/10/2017
1030,WE13,2017-10-10 09:22:00,41.7429,-83.1366,0.16,0.01,9.86,14.5,4.95,4.92,1.46,0.286,10/10/2017
1031,WE13,2017-10-10 00:00:00,41.741,-83.136,0.11,0.01,9.75,13.78,,,,,10/10/2017
1032,WE15,2017-10-10 10:03:00,41.6183,-83.0126,0.42,0.11,16.65,22.84,8.69,9.12,2.62,0.495,10/10/2017
1033,WE2,2017-10-16 11:21:00,41.7643,-83.3303,0.2,0.01,9.88,19.4,9.66,11.48,2.26,0.344,10/16/2017
1034,WE2,2017-10-16 00:00:00,41.762,-83.33,0.16,0.01,3.99,14.3,,,,,10/16/2017
1035,WE4,2017-10-16 08:48:00,41.8276,-83.1948,0.01,0.01,0.43,3.54,5.43,6.92,0.9,0.259,10/16/2017
1036,WE6,2017-10-16 10:42:00,41.7059,-83.3844,0.45,0.16,4.61,22.62,45.9,49.0,8.24,1.19,10/16/2017
1037,WE8,2017-10-16 08:12:00,41.8338,-83.3587,0.17,0.01,8.23,17.62,8.15,7.24,3.18,0.396,10/16/2017
1038,WE8,2017-10-16 00:00:00,41.834,-83.364,0.23,0.01,7.9,16.44,,,,,10/16/2017
1039,WE9,2017-10-16 10:57:00,41.7185,-83.4228,0.21,0.18,5.74,23.92,23.4,24.92,5.1,1.447,10/16/2017
1040,WE12,2017-10-16 09:55:00,41.7039,-83.2537,0.01,0.01,2.14,12.9,17.8,20.92,3.46,0.44,10/16/2017
1041,WE12,2017-10-16 00:00:00,41.703,-83.254,0.23,0.01,1.33,11.83,,,,,10/16/2017
1042,WE13,2017-10-16 09:24:00,41.7436,-83.1369,0.1,0.01,3.16,11.8,16.3,16.28,2.38,0.474,10/16/2017
1043,WE13,2017-10-16 00:00:00,41.741,-83.136,0.01,0.01,5.4,11.73,,,,,10/16/2017
1044,WE2,2018-05-21 12:56:00,41.2633,-83.329,0.13,0.01,0.57,11.05,55.1,48.0,4.89,3.221,5/21/2018
1045,WE2,2018-05-21 00:00:00,41.762,-83.33,0.18,0.01,0.45,11.21,,,,,5/21/2018
1046,WE4,2018-05-21 09:10:00,41.827,-83.1904,0.01,0.01,0.19,9.33,41.7,37.93,4.09,1.492,5/21/2018
1047,WE6,2018-05-21 12:04:00,41.7055,-83.384,0.01,0.01,0.4,19.27,53.0,52.8,5.29,2.676,5/21/2018
1048,WE8,2018-05-21 08:23:00,41.8341,-83.3553,0.01,0.01,0.11,8.29,23.5,17.73,1.15,2.217,5/21/2018
1049,WE8,2018-05-21 00:00:00,41.834,-83.364,0.01,0.01,0.15,7.47,,,,,5/21/2018
1050,WE9,2018-05-21 12:24:00,41.7183,-83.4224,0.46,0.12,1.06,13.29,58.2,48.47,5.69,5.135,5/21/2018
1051,WE12,2018-05-21 11:06:00,41.704,-83.2528,0.01,0.01,0.24,19.91,73.2,69.67,7.89,1.473,5/21/2018
1052,WE12,2018-05-21 00:00:00,41.703,-83.254,0.01,0.01,0.49,20.69,,,,,5/21/2018
1053,WE13,2018-05-21 10:10:00,41.7421,-83.1337,0.01,0.01,0.2,12.51,37.3,32.8,4.49,1.011,5/21/2018
1054,WE13,2018-05-21 00:00:00,41.741,-83.136,0.01,0.01,0.09,11.97,,,,,5/21/2018
1055,WE16,2018-05-21 10:39:00,41.6597,-83.1429,0.01,0.01,0.19,25.22,26.2,25.97,3.28,1.211,5/21/2018
1056,WE2,2018-06-12 13:50:00,41.2633,-83.329,0.46,0.01,0.25,17.35,42.1,,,2.282,6/12/2018
1057,WE2,2018-06-12 00:00:00,41.762,-83.33,0.01,0.01,0.19,30.4,,,,,6/12/2018
1058,WE4,2018-06-12 09:28:00,41.827,-83.1904,0.01,0.01,0.05,2.25,13.4,,,0.451,6/12/2018
1059,WE6,2018-06-12 12:51:00,41.7055,-83.384,0.01,0.01,0.26,40.3,59.4,,,2.602,6/12/2018
1060,WE8,2018-06-12 08:25:00,41.8341,-83.3553,0.29,0.01,0.76,41.47,44.4,,,1.882,6/12/2018
1061,WE8,2018-06-12 00:00:00,41.834,-83.364,0.01,0.01,0.32,38.11,,,,,6/12/2018
1062,WE9,2018-06-12 13:15:00,41.7183,-83.4224,0.62,0.01,4.87,92.51,35.2,,,4.242,6/12/2018
1063,WE12,2018-06-12 11:55:00,41.704,-83.2528,0.01,0.01,0.15,5.83,39.5,,,1.917,6/12/2018
1064,WE12,2018-06-12 00:00:00,41.703,-83.254,0.01,0.01,0.17,9.9,,,,,6/12/2018
1065,WE13,2018-06-12 10:33:00,41.7421,-83.1337,0.01,0.01,0.09,9.66,18.1,,,0.64,6/12/2018
1066,WE13,2018-06-12 00:00:00,41.741,-83.136,0.01,0.01,0.12,8.21,,,,,6/12/2018
1067,WE16,2018-06-12 11:16:00,41.6597,-83.1429,0.01,0.01,0.05,1.75,8.12,,,1.131,6/12/2018
1068,WE2,2018-06-25 12:00:00,41.2633,-83.329,0.53,0.12,0.19,4.87,28.4,28.48,3.33,1.574,6/25/2018
1069,WE2,2018-06-25 00:00:00,41.762,-83.33,0.01,0.01,0.13,3.32,,,,,6/25/2018
1070,WE4,2018-06-25 09:16:00,41.827,-83.1904,0.01,0.01,0.07,3.46,6.73,7.15,1.14,0.306,6/25/2018
1071,WE6,2018-06-25 11:01:00,41.7055,-83.384,0.01,0.11,0.89,30.85,74.0,80.5,9.22,4.629,6/25/2018
1072,WE8,2018-06-25 08:21:00,41.8341,-83.3553,0.18,0.01,0.16,4.24,21.3,21.04,3.13,0.955,6/25/2018
1073,WE8,2018-06-25 00:00:00,41.834,-83.364,0.01,0.01,0.15,2.91,,,,,6/25/2018
1074,WE9,2018-06-25 11:25:00,41.7183,-83.4224,0.01,0.01,0.42,7.71,101.0,101.8,11.93,6.509,6/25/2018
1075,WE12,2018-06-25 10:10:00,41.704,-83.2528,0.1,0.01,1.05,16.18,30.1,29.52,4.25,2.748,6/25/2018
1076,WE12,2018-06-25 00:00:00,41.703,-83.254,0.28,0.01,0.84,22.05,,,,,6/25/2018
1077,WE2,2018-07-02 12:16:00,41.7953,-83.33,0.01,0.01,2.14,15.08,5.06,5.53,2.24,1.273,7/2/2018
1078,WE2,2018-07-02 00:00:00,41.762,-83.33,0.01,0.01,0.55,14.1,,,,,7/2/2018
1079,WE4,2018-07-02 08:44:00,41.8252,-83.1985,0.01,0.01,10.66,20.86,4.02,6.07,2.91,0.823,7/2/2018
1080,WE6,2018-07-02 11:21:00,41.7059,-83.3849,0.01,0.01,9.35,46.16,7.71,8.6,3.78,3.51,7/2/2018
1081,WE8,2018-07-02 08:02:00,41.8308,-83.3584,0.01,0.01,3.49,26.58,7.8,5.73,2.38,2.048,7/2/2018
1082,WE8,2018-07-02 00:00:00,41.834,-83.364,0.01,0.01,0.89,11.3,,,,,7/2/2018
1083,WE9,2018-07-02 11:45:00,41.7177,-83.4232,0.01,0.01,2.3,24.31,12.2,14.37,3.44,3.95,7/2/2018
1084,WE12,2018-07-02 10:39:00,41.7031,-83.2544,0.01,0.01,1.22,14.1,5.96,6.53,0.71,1.268,7/2/2018
1085,WE12,2018-07-02 00:00:00,41.703,-83.254,0.01,0.01,0.16,6.69,,,,,7/2/2018
1086,WE13,2018-07-02 09:25:00,41.7432,-83.138,0.01,0.01,7.12,15.92,4.02,11.73,3.75,0.853,7/2/2018
1087,WE13,2018-07-02 00:00:00,41.741,-83.136,0.01,0.01,5.27,20.73,,,,,7/2/2018
1088,WE16,2018-07-02 10:02:00,41.6595,-83.1471,0.01,0.01,2.2,9.11,5.98,6.83,2.04,1.521,7/2/2018
1089,WE2,2018-07-09 12:36:00,41.7624,-83.333,0.77,0.01,5.89,12.94,6.57,6.95,2.16,1.552,7/9/2018
1090,WE2,2018-07-09 00:00:00,41.762,-83.33,0.1,0.01,0.19,8.34,,,,,7/9/2018
